x1,x2,x3,y
-7737,-9873,-9590,5556
-9002,4443,2153,-33468
-1435,1987,4598,-18102
7683,-8492,-136,23454
-277,7003,7875,-24459
5246,-1788,2953,6876
-1833,8369,8460,-30882
-4617,-3880,9692,-42930
7846,1990,3223,13866
7117,4614,9735,-7857
-8120,6555,4157,-36834
843,5196,2364,-4566
4348,9432,-7400,35241
-2758,9329,-7895,15408
9061,-4765,8972,264
6060,-8013,-9232,45873
1072,8507,-6626,23091
5227,856,-5395,31863
1,-3388,5511,-16533
-8240,-3160,1188,-28287
1603,1081,5640,-12114
-4414,5417,-4134,-843
4137,4501,9567,-16293
-9441,-1950,2655,-36291
2145,1165,2987,-2529
8903,525,4715,12561
3899,-6845,-5641,28617
-4818,8151,7180,-35997
4661,-8203,-3254,23742
5085,-3893,4711,1119
6378,-1267,-6727,39312
5163,-3954,-5157,30957
-5754,-7678,6586,-37023
-1323,-7522,8317,-28923
3665,419,-8151,35445
-3459,-652,8984,-37332
-9940,3701,-8505,-4308
-509,7732,-7395,20655
1059,-2704,-1778,8508
-286,954,4147,-13302
8845,-3142,-8882,53178
4022,-2764,-6507,31584
6884,2819,-1104,23961
-1213,-2604,-3946,8196
-6687,3574,-3846,-8526
5646,-1981,4066,4737
-9759,-8647,-3166,-19782
-8074,-804,-8767,2076
-1720,-3268,-6422,14103
-4135,-3131,-8455,12957
-8591,7053,1028,-28860
1081,1648,6223,-15429
-8035,7936,3422,-34374
-878,642,-7900,21063
8647,-9468,9579,-2799
1638,-7272,6448,-14433
2299,-2578,721,4731
4420,8782,-8470,38667
-5638,-6328,-5579,-180
-5273,3380,9902,-45528
3977,6962,-1974,17850
-7950,8148,4759,-38130
-6290,2615,-8028,5211
-719,733,-45,-2025
-6867,1610,-8998,6390
5378,7754,-8780,42471
-9195,3820,6053,-45747
-7190,3673,-5338,-5559
6633,-6037,-4319,32853
-285,1503,-5495,15627
9940,6891,-8808,56241
-6637,8205,3274,-29736
2227,6191,1602,1872
8721,5387,-8098,50454
5090,2832,4784,915
6930,-5134,-1692,25863
7351,-6877,-393,23229
-4722,4593,-5185,1386
3407,-9173,-8416,35466
5092,-7790,719,13116
3062,-2627,5475,-7242
-379,8229,-9154,26322
9255,-5680,3760,16482
6954,-8781,-3651,31812
6067,155,-9061,45381
6866,-5078,3683,9546
7371,7740,7004,1098
5378,-9635,6383,-3018
-8047,4888,-6340,-5124
-3913,5867,-4485,1713
-845,9485,1280,-6378
-7734,9036,1817,-28656
7765,770,7023,2223
-7110,-1601,6723,-41502
-1057,8594,-3056,5994
-6639,5211,-1165,-16425
7097,-7820,-5479,37725
-9204,7380,6331,-46608
5649,9466,3858,5370
-7141,-697,-4328,-8442
-3737,-1086,2185,-17769
3946,-6825,-1688,16899
-8605,-7390,8761,-52101
-4382,-6085,2655,-21114
-1313,-8093,-4077,8289
2195,-5876,410,5352
8866,5067,-2690,34665
-7003,7022,2462,-28398
-812,7576,-3631,8454
-6146,-6209,-8246,6297
-7101,3755,-2123,-14937
4578,-1549,6407,-5490
-1251,-7790,-9051,23397
9591,9246,-5168,44274
7472,-1475,-7311,44346
-9693,2304,-9080,-1842
-8875,-9694,69,-26835
-5449,-1460,-3954,-4488
7828,-803,8543,-2148
5508,-8417,6316,-2427
3733,-6290,-6089,29463
-7719,-1429,6039,-41277
3642,8810,6431,-8370
8874,7792,-7356,48687
6380,9862,5347,3096
-3789,-1831,4204,-23982
4267,1533,9591,-15975
9807,-9086,-7730,52608
-1904,-4712,-4777,8616
7936,7471,-2776,32133
5999,-9188,8228,-6690
3805,2013,1036,8304
-9347,9106,-7307,-6123
-8857,-8527,9422,-54840
1305,-9378,4625,-9963
-5872,2,-943,-14790
-8636,9319,7394,-48093
4754,3134,5230,-1431
9706,-5951,-5967,47016
-4568,2471,3048,-22851
-1816,-8442,-1282,-1605
-1616,-1261,7873,-28470
-6485,-3597,-4104,-7146
-2108,9409,9751,-35580
7165,-8640,-1968,27396
7959,-7862,-6568,43578
-3537,-3779,7693,-33693
9124,-8116,-9741,56592
7848,4516,4645,9606
-8090,-6240,4521,-37836
3428,3119,2352,3225
9799,-3820,-12,29430
-183,-6341,198,-1146
1209,9697,-1109,6951
-3660,6989,8718,-37137
2884,-7943,-401,9852
-3415,-4543,-780,-7908
3868,6528,6489,-7866
-834,5532,735,-4710
-4404,-7054,-1711,-8082
-5313,1539,-7958,7932
-4071,-5044,-758,-9942
4462,-8380,-2562,21069
5824,8656,-4460,30849
3484,-8890,6895,-10236
7756,-1437,-259,24042
5009,2970,-6391,34197
-5241,-8832,-9356,12342
-4233,254,-7754,10560
-3936,-4719,-9088,15453
-1461,8150,-7891,19287
8982,-3277,4446,13605
6283,8137,-6862,39432
-63,8181,4720,-14352
-987,-32,-8465,22431
5874,-932,1890,11949
3337,5958,-7146,31446
2001,4671,4480,-7440
-4233,2313,4847,-27243
5545,6630,3509,6105
-5631,-9065,-615,-15051
-2773,9504,5907,-26043
-5326,-8044,-8058,8193
6178,-5671,2176,12003
4836,6763,-3860,26085
4984,4310,-9300,42849
-3316,-2905,3320,-19911
4114,5692,-9475,40764
2044,-5501,-5793,23508
-8108,-5951,-5124,-8955
6695,-1334,5710,2952
3725,-5445,-8280,36012
3765,-291,-5937,29103
-1243,1644,-7590,19038
897,9273,-8399,27885
1003,-2710,-4022,15072
-5073,-9148,-5353,837
7055,-7489,4775,6837
-2820,7277,6258,-27237
2052,-3063,-2193,12732
3772,-8022,-9479,39750
7665,2145,9666,-6006
3451,7744,-4360,23430
4003,-6623,-5089,27273
5348,8037,-6977,36972
7648,-4036,-7752,46197
-8979,9733,-704,-24828
-2542,-44,7494,-30111
9670,5754,3814,17565
-2167,4444,2460,-13884
9280,1896,5057,12666
5267,6401,-8342,40824
-4498,7203,-606,-11679
1099,-4654,-3034,12396
3986,-4082,-6707,32076
7274,7313,-5719,38976
-6701,-153,-6928,678
-9301,8732,-6693,-7827
-6807,-1316,-7747,2817
-3749,1861,-5876,6378
-7362,-4719,8788,-48453
-3094,7229,4480,-22725
6077,7176,-5877,35859
-9888,6634,9452,-58023
-3108,7427,-9675,19698
-3765,2956,2704,-19410
1328,3743,8066,-20217
7915,-6976,4495,10257
-9603,5558,3617,-39663
5865,3001,1523,13023
-8967,-9116,2308,-33828
-5691,-8869,-4363,-3987
-2834,-1491,-1307,-4584
-9308,-9915,-8164,-3435
-4037,2665,-384,-10962
2561,-6603,-3184,17232
-4628,7826,-7992,10089
-4421,8659,3638,-24180
-5735,5572,-6431,2085
-2468,-2927,6447,-26748
-4002,1336,-5454,4353
9245,7082,8254,2970
-5185,-5760,-394,-14376
-9832,-8363,7258,-51273
7353,8571,-7376,44184
-1883,-8787,1626,-10530
9820,-8700,8846,2919
7771,7442,-2060,29490
3211,446,9296,-18258
-4387,-5911,1007,-16185
2102,-656,-6736,26511
6787,-5340,-2871,28971
905,511,-6344,21744
-2920,-7455,-7591,14010
-1893,-4413,6086,-23940
-4522,-8936,6727,-33750
4955,-7894,506,13344
-3607,5613,-6649,9123
657,677,-3318,11922
2942,261,2209,2196
6626,3456,7613,-2964
3903,7010,-5068,26910
1905,867,2164,-780
4910,8333,-5945,32562
-6105,-4163,1159,-21795
306,3088,-1620,5775
-9957,6548,2621,-37737
3644,-8095,-8599,36726
-5592,8851,6277,-35610
-8049,-5932,2553,-31809
4181,-8622,966,9642
-5155,6749,-1264,-11676
-1404,-2565,4781,-18558
395,4760,9337,-26829
-5040,-9859,7176,-36651
-612,-8685,7181,-23382
3490,-4269,-8699,36564
2684,9898,-1796,13437
-6804,-4217,-77,-20184
4008,-8475,5914,-5721
2,-6061,-1601,4806
-4392,1008,5348,-29223
-9855,7119,-7348,-7524
8402,3211,2475,17778
-5444,-8665,2181,-22878
9441,7995,899,25623
-8733,-2382,-107,-25881
6319,2353,8051,-5199
8459,-7379,-4107,37695
3594,-4372,-4995,25764
7697,-5686,-5507,39609
-4938,6803,3510,-25347
-1443,2207,7908,-28056
5288,-7034,-5601,32664
-5252,-6957,-2860,-7179
7906,7693,-617,25566
7528,1497,911,19848
-2306,-9386,-1057,-3750
7637,-6590,5264,7116
1350,-1180,-8371,29160
-7343,-3074,-1298,-18138
-1545,-7585,-1844,894
-7541,-5716,1217,-26277
-71,-6398,9069,-27423
1326,-86,-883,6624
6222,-1802,-8643,44592
-6411,-5865,3401,-29439
4771,-6339,7969,-9597
1751,237,5990,-12720
-6266,9102,-4955,-3936
1406,6377,2576,-3513
7002,-6186,9739,-8214
5632,6787,-7420,39153
9998,5752,-4695,44076
4763,90,-9862,43872
3411,-233,717,8079
-7882,6703,-3959,-11772
5461,-6624,613,14541
-6574,8370,4655,-33690
8792,8858,-7730,49563
4873,-1730,-6661,34599
-8871,-6066,-3825,-15141
-6458,4426,-331,-18384
9600,-1968,-4447,42138
7121,-360,463,19971
3373,-2723,5359,-5961
-3292,7949,-1989,-3912
-3174,-8099,2519,-17082
3371,3801,1845,4575
-3409,-6788,-7620,12630
2010,-7059,-3084,15279
-5952,-9591,-3277,-8028
8670,947,-8553,51666
6936,2865,6713,666
-5137,7175,-6214,3228
3193,-8858,-5302,25482
-6063,-382,595,-19977
-4806,-100,-3055,-5256
9464,-2034,-2911,37122
-3129,701,-6667,10611
22,7047,-7899,23760
-9657,-7669,-1885,-23319
4656,-7499,441,12642
-1485,8238,-2040,1662
-5430,-2006,4265,-29088
5678,-5867,4149,4584
-6123,7888,3343,-28401
3808,2946,5116,-3927
-2447,3525,1666,-12342
635,-9781,5560,-14778
-3800,3556,1196,-14991
2139,9467,8358,-18660
2521,2061,7097,-13731
-2192,379,-7397,15612
-3142,3175,1259,-13206
-7594,-8335,-7707,336
5259,6910,5196,186
5137,-9579,4102,3102
-7725,-821,4007,-35199
6054,3080,-4040,30279
-7161,-890,1813,-26925
-2954,-1432,-3586,1893
2034,9167,7608,-16725
-2969,-5360,7564,-31602
7756,-1841,9801,-6138
-5598,-1429,8556,-42465
2253,-3165,-8120,31116
3554,8808,-7088,31923
538,-9972,-8893,28290
7375,-403,6723,1953
-7381,-9088,-6520,-2586
-4703,-869,2524,-21684
7356,-3065,-4424,35337
-9160,-116,961,-30366
-3624,1952,1591,-15648
8248,3171,-9784,54093
6757,6644,-460,21648
-330,-8852,5441,-17316
7376,-5399,1137,18714
176,3807,-1536,5133
8231,1961,9969,-5217
2200,-2413,3789,-4770
-4653,-4421,-9312,13974
-9356,-8457,-1495,-23586
-3032,-6261,-1578,-4365
1117,-6760,7044,-17784
-4827,-403,-2425,-7209
-5788,-7778,-6734,2835
8931,-3178,-1103,30099
-4350,7802,-1162,-9567
2398,4926,2122,825
-9649,61,6306,-47868
-5775,8011,7452,-39684
-428,-6528,4529,-14874
1375,2140,-5585,20877
9525,-5900,4715,14427
9329,-2245,-8758,54258
637,2286,1085,-1347
9292,9841,3990,15903
-4824,8259,-9848,15069
2151,7418,3811,-4983
3455,-8807,6273,-8457
-2602,7662,-511,-6276
-6873,188,-2012,-14586
5319,-4424,2941,7131
9931,-9390,-4087,42051
7002,4580,-3992,32979
6863,-9628,5923,2817
9761,9590,3295,19395
-7437,-964,6301,-41217
3768,-8580,-4428,24585
222,8065,4665,-13332
4046,-4603,-3298,22029
329,7942,4643,-12945
-8272,-7339,-3736,-13611
4846,-4168,4,14523
-2804,8974,8963,-35304
4013,4038,-3142,21462
-9037,4117,9081,-54357
-2894,-185,8785,-35040
4640,-1467,-8235,38622
-886,8138,-5139,12756
-8188,-3106,-718,-22413
-8923,5140,-683,-24723
8939,-9448,572,25098
1298,-5071,-8611,29724
3178,9638,8035,-14574
6457,-1796,8822,-7098
-2664,-4162,1627,-12876
6236,-6538,3253,8946
6558,3232,-6850,40221
8646,4714,7958,2061
-1455,4285,9132,-31764
-6652,-6239,-6566,-261
9297,7919,-1207,31509
-7637,5597,8133,-47313
-8116,-704,-6994,-3369
2591,7620,3355,-2295
-8059,7331,-3618,-13326
8733,-3510,-6223,44865
8822,-7774,-4684,40515
-2794,9405,-7775,14940
9947,7074,375,28713
5262,5915,625,13908
4665,7896,3935,2187
-1251,-6789,-9433,24543
3431,-3646,1097,6999
739,-7417,6031,-15879
-6754,6326,-8760,6015
-2666,-5167,33,-8100
3614,-3870,785,8484
2948,9329,2478,1407
3599,-260,-2811,19227
-8821,-8782,-9604,2346
-5694,-2367,3713,-28224
-3951,8972,-3461,-1473
-9670,-2038,-7108,-7689
-1258,2080,-1697,1314
7119,3542,3143,11925
8370,-3504,7381,2964
3323,4830,-6967,30867
-62,7774,1554,-4851
7734,-6355,-9467,51600
-3792,-1762,-6880,9261
-4845,-1058,-6353,4521
-6150,-7794,-2831,-9960
1480,8285,7816,-19011
-4028,2277,-4835,2418
-365,8503,-2659,6879
-8195,-9865,-8925,2187
-9685,5787,19,-29115
4295,-7596,-342,13908
4522,-5886,6068,-4641
-6617,2989,5944,-37686
4124,-6834,-9659,41346
-3071,2776,-2092,-2940
-4547,552,4659,-27621
7572,-2435,4846,8175
8345,2878,-9492,53508
-7771,9124,-2010,-17286
8858,9478,-5235,42276
1991,6120,9434,-22332
-9189,-5064,-6227,-8889
-8684,-9833,-6770,-5745
7882,3893,-2950,32493
-1772,5087,-5929,12468
-490,-2214,-3395,8712
-6923,-1762,-2372,-13656
6573,6984,1195,16131
-9406,-3774,-2518,-20667
9537,1227,8285,3753
-7830,60,-3830,-12003
8541,9928,7611,2787
1130,6285,-6689,23454
1612,-4477,-7450,27183
8532,-6071,3914,13851
4247,4744,6957,-8133
-4460,-2044,-4934,1419
-4454,5793,2240,-20085
8095,7379,3304,14370
9171,6918,-9006,54528
531,928,7015,-19455
-8507,3571,2671,-33537
3409,-7306,-9536,38832
-6200,-6517,-5145,-3168
-8940,6118,-7952,-2967
10,9823,-5522,16593
-6945,-9989,-8405,4377
9574,-858,1850,23169
9527,3613,5431,12285
-6771,6068,6948,-41160
4450,-262,3922,1581
3834,-9510,5514,-5043
-6743,6008,7602,-43038
5431,-1621,-39,16407
9527,74,-4614,42420
8443,6575,-2594,33108
-1899,391,9410,-33930
-2251,8948,-3135,2649
-4832,-1053,-7099,6798
1966,5978,-6936,26703
8122,8357,-7828,47847
-2933,-2559,-5945,9033
2466,-1165,-8024,31467
-794,-3599,203,-2994
-5661,615,1815,-22431
2676,3185,3543,-2604
530,6376,1701,-3516
9826,-8845,6592,9699
-3450,-3242,5121,-25716
-9939,2107,5035,-44925
-6501,-9619,-7130,1884
8610,3165,-4472,39243
-5925,627,5008,-32802
4207,-935,6462,-6768
-8514,-7692,9180,-53085
-4476,-4359,-134,-13029
-3458,-7943,9649,-39324
1046,9932,2755,-5130
-281,-5299,-5405,15369
5159,-3065,1300,11574
4509,5986,-850,16074
-4218,-8861,5895,-30342
3096,-5067,5335,-6720
-5719,5984,-7255,4605
-2795,-827,-2753,-129
1362,3696,-9911,33816
1460,4350,-2609,12204
-3705,3507,6769,-31425
2640,2330,9927,-21864
-4953,-4800,-5253,897
1752,-9723,1841,-270
-4739,-7247,9088,-41484
-4016,-15,6284,-30903
5966,-5795,5131,2502
-4841,-8674,-1366,-10428
-3263,6485,-7880,13848
-6207,360,8128,-43008
7650,8125,3995,10962
8412,4743,-5200,40833
4307,-583,4040,798
-1996,2840,-3155,3474
8966,3012,-8651,52848
9540,-4260,-3383,38766
-6298,-6224,-8564,6795
-5803,-1532,9448,-45756
-2116,-9326,5004,-21363
-4683,4666,-8952,12804
3046,7985,-8089,33402
8637,6168,9702,-3198
2317,-8806,-5113,22287
-9980,9307,3232,-39639
9553,2805,1414,24414
3783,2803,8677,-14685
709,1467,-2042,8250
-2799,-2219,7729,-31587
6990,-4494,3432,10671
9305,-3823,5435,11607
-4977,2011,340,-15954
753,3950,6114,-16086
-8712,6601,-6705,-6024
-3214,4082,-2657,-1674
2577,4628,7772,-15588
4553,-7427,-2568,21360
-6732,6893,1048,-23343
3749,-8495,-2744,19476
5947,6588,5632,942
523,-1049,540,-54
6831,720,-2116,26838
2590,-7066,-2086,14025
-8609,2038,3600,-36630
-6533,-7029,-1147,-16161
3347,6628,8755,-16227
6631,7914,-636,21798
3085,7946,7949,-14595
-3148,1778,-8138,14967
9484,-4536,7050,7299
2525,4608,3983,-4377
-4441,7833,1911,-19059
-4369,-1514,5796,-30498
2602,2885,-1877,13434
6888,4014,-8584,46413
-5603,3360,-1105,-13497
-3330,-1664,-4221,2670
2630,7568,-3240,17607
-7731,-2555,-6000,-5196
8468,-7049,4767,11100
3121,-9820,-4928,24144
-2053,-6195,2993,-15141
4043,3609,4697,-1965
6279,-8400,-8672,44850
5314,4342,6257,-2832
-2208,-7854,61,-6810
-3635,-955,8423,-36177
6500,4750,-2900,28197
1360,-2024,2693,-4002
-5710,5709,8975,-44058
7554,-4577,3568,11955
2537,5767,-209,8235
-8539,-6659,-9077,1611
7429,-1955,-5755,39549
-1998,-9780,1218,-9651
381,624,-7928,24924
3961,9812,9576,-16848
-4228,-9290,-9071,14526
-7327,-314,128,-22368
582,677,-9183,29292
9860,2094,-8301,54480
1578,-2446,480,3291
5251,-6180,-3325,25725
-47,9566,3403,-10353
-237,1501,2993,-9693
6295,7718,-3669,29889
-9195,-9228,6747,-47829
2072,-3389,-7225,27888
-5507,-9664,6912,-37260
3811,-7289,-4030,23520
414,4379,7860,-22341
6553,-7524,1437,15345
-8695,-6558,7676,-49116
-4887,5892,3654,-25626
-5706,-3700,758,-19395
3338,8839,23,9942
6353,-5333,3847,7515
-479,-8756,9001,-28443
-7785,-1873,-7104,-2046
2808,1040,1311,4488
5217,-498,8179,-8889
8442,-9004,-5073,40542
-1817,5623,1239,-9171
1067,6113,2362,-3888
-2838,6352,4215,-21162
-7839,-9561,4020,-35580
-9648,4829,5436,-45255
-5557,9284,7115,-38019
8964,-3753,-1225,30564
-3514,9406,8701,-36648
-5463,1700,1509,-20919
8349,-5323,-1606,29862
-5717,9072,9931,-46947
-5503,-8919,-7895,7173
-9825,5341,9071,-56691
-6800,2494,4532,-33999
-5406,-484,-2640,-8301
3380,-4224,-5979,28074
-9311,2861,-666,-25938
6828,-4337,-5162,35967
9100,-2021,-760,29577
4899,2934,2720,6534
-3802,2277,4852,-25965
3662,-4361,1340,6963
43,-7310,-8774,26448
2835,-6047,-6382,27648
7727,7737,3846,11640
8147,7151,3709,13311
-536,4842,2467,-9012
959,-161,-9448,31218
7878,7332,-1400,27831
4877,4550,-8744,40860
2222,-6048,-3860,18243
-9083,9913,-7304,-5340
-4758,9619,-1956,-8409
9061,6036,-446,28518
6587,3054,-9326,47736
-6967,6090,-7122,462
-5457,-5920,4053,-28533
9205,676,-4934,42414
6317,4245,637,17037
8095,4691,4751,10029
337,1013,-3775,12333
-6894,-1240,88,-20949
-8588,5831,8541,-51390
757,7203,-8978,29202
5084,-371,-7700,38349
-379,-8770,-6497,18351
-7236,2222,4114,-34053
-6965,647,2869,-29505
1633,-9226,1704,-216
6787,-18,7350,-1692
8563,-6345,-2934,34488
-617,1889,3973,-13773
-5269,9172,-7098,5484
4987,-514,7459,-7419
-7373,-6868,-250,-21372
-3625,-3794,-6371,8235
-3830,-8760,2508,-19017
-4653,-638,4083,-26211
7474,7130,-3450,32769
-9444,8988,5846,-45873
-8544,-9885,-2472,-18219
-8990,4666,-7578,-4239
4088,5955,290,11391
-3618,9876,5237,-26568
-2112,6558,1479,-10776
1471,5443,-2018,10464
-2950,1175,7712,-31989
7901,3688,-6262,42486
9529,9186,-1785,33939
8095,7727,-8931,51075
2808,3792,-9856,37989
1911,2276,-4505,19245
2973,6726,-7269,30723
-810,5320,-6206,16185
-7051,-4523,8927,-47937
1868,-1250,-2885,14256
-9025,4874,-3965,-15183
-8166,-7609,1668,-29505
-6837,782,2992,-29490
4674,-4278,-8794,40401
5136,7265,-8806,41823
-2779,-5857,6166,-26838
-2838,6936,-438,-7203
4136,-4140,7013,-8634
3251,-9923,4920,-5010
-1578,1102,2547,-12378
-9035,6955,1631,-32001
7686,-863,8130,-1335
9254,3632,3422,17493
4621,-7398,-138,14274
-5844,-6932,397,-18726
-1811,-8377,-782,-3090
8234,8796,9382,-3447
-9132,-5070,8321,-52362
955,-5346,-6000,20862
2435,-9848,-2500,14802
4078,-5641,4061,48
-9288,792,9720,-57027
2356,2649,2968,-1839
-3170,7263,-5449,6834
1788,-8164,-8007,29382
1646,7536,2333,-2064
763,-4419,-5574,19008
-7478,6873,-463,-21048
-9275,3630,2423,-35097
-2144,8373,1721,-11598
-958,-8708,601,-4680
4774,8315,-575,16044
-559,-7609,8464,-27072
-9739,3769,-4717,-15069
5105,9726,-8510,40842
-7883,5527,-6978,-2718
422,-8296,247,522
-8417,2855,-7647,-2313
-8880,-4016,5165,-42138
4580,-8267,-615,15582
-1653,8987,-6541,14661
-2819,-7938,4607,-22281
-3669,8849,293,-11889
6125,7759,8822,-8094
7322,6237,-5506,38481
6485,6445,-4098,31746
3790,-7432,-2975,20292
3119,-7331,-2625,17229
-1890,5324,9593,-34452
-3211,-6057,807,-12057
9963,3096,-543,31515
-5966,-2137,-3992,-5925
-465,-2743,-573,321
-3226,-6025,-8727,16500
-7148,4991,2941,-30270
111,7027,4914,-14412
-3108,-9601,-3251,426
722,-1100,6613,-17676
-1152,-9195,5469,-19866
6230,6957,9594,-10095
2140,-9078,6228,-12267
9613,-7781,-9148,56280
8859,-269,8568,870
-4944,8057,9282,-42681
-8333,3374,1611,-29835
7285,8963,-2776,30180
-352,-7816,4440,-14379
4234,-4247,-4934,27501
-6037,968,-1955,-12249
-382,4844,-6757,19122
-6181,4298,1493,-23025
4916,-90,1626,9867
2503,-3421,-5168,23010
-617,3459,-6055,16311
-1853,-7478,-6879,15075
3651,421,4923,-3819
5612,-4022,2175,10308
4331,-2682,1516,8442
3320,-880,9166,-17541
-9833,-1602,364,-30594
-1855,-9187,7217,-27219
8308,1571,6864,4329
7863,7103,-4951,38439
6961,-5269,9649,-8067
-5467,6473,6821,-36867
-864,-950,4141,-15018
7175,6344,9205,-6093
-3401,7811,-1008,-7182
409,6572,-982,4170
-3165,-9737,6018,-27552
-5099,7341,-5237,411
5643,8239,-674,18948
-1421,-788,4978,-19200
4582,5431,6633,-6156
-4598,-9043,-9179,13740
6501,-6313,-4149,31947
-2951,-9405,-5793,8523
-9180,-9576,2119,-33900
-4944,5744,4930,-29625
-4197,-1744,-7427,9687
-7128,7704,1982,-27333
5853,7700,697,15465
-4392,-4942,7049,-34326
4845,9710,2319,7575
2448,8768,6976,-13587
9307,4853,1917,22167
-4854,2946,-3424,-4293
-5423,9459,580,-18012
-3189,1906,2830,-18060
-3494,-2924,-8824,15987
9609,-6796,6950,7974
1659,-2917,663,2985
-4195,-4599,692,-14664
-2327,-2069,3881,-18627
-6639,3370,-9905,9795
3469,-9906,6349,-8643
8883,-5102,-236,27354
9133,-504,-8814,53838
1332,8121,-909,6720
-6153,-2587,1688,-23526
9877,-3101,-3646,40566
-2462,-2568,9886,-37047
8830,6123,1245,22752
-4540,9661,6158,-32097
6124,5590,247,17628
-4510,412,166,-14031
-4834,9865,-5351,1548
